SSE,SZSE,NIB,HKE,NASDAQ,NYSE
20150409.0,20150409.0,20150113.0,20150218,20141219,20141219
20150410.0,20150410.0,20150114.0,20150223,20141222,20141222
20150413.0,20150413.0,20150115.0,20150224,20141223,20141223
20150414.0,20150414.0,20150116.0,20150225,20141224,20141224
20150415.0,20150415.0,20150119.0,20150226,20141226,20141226
20150416.0,20150416.0,20150120.0,20150227,20141229,20141229
20150417.0,20150417.0,20150121.0,20150302,20141230,20141230
20150420.0,20150420.0,20150122.0,20150303,20141231,20141231
20150421.0,20150421.0,20150123.0,20150304,20150102,20150102
20150422.0,20150422.0,20150126.0,20150305,20150105,20150105
20150423.0,20150423.0,20150127.0,20150306,20150106,20150106
20150424.0,20150424.0,20150128.0,20150309,20150107,20150107
20150427.0,20150427.0,20150129.0,20150310,20150108,20150108
20150428.0,20150428.0,20150130.0,20150311,20150109,20150109
20150429.0,20150429.0,20150202.0,20150312,20150112,20150112
20150430.0,20150430.0,20150203.0,20150313,20150113,20150113
20150504.0,20150504.0,20150204.0,20150316,20150114,20150114
20150505.0,20150505.0,20150205.0,20150317,20150115,20150115
20150506.0,20150506.0,20150206.0,20150318,20150116,20150116
20150507.0,20150507.0,20150209.0,20150319,20150120,20150120
20150508.0,20150508.0,20150210.0,20150320,20150121,20150121
20150511.0,20150511.0,20150211.0,20150323,20150122,20150122
20150512.0,20150512.0,20150212.0,20150324,20150123,20150123
20150513.0,20150513.0,20150213.0,20150325,20150126,20150126
20150514.0,20150514.0,20150215.0,20150326,20150127,20150127
20150515.0,20150515.0,20150216.0,20150327,20150128,20150128
20150518.0,20150518.0,20150217.0,20150330,20150129,20150129
20150519.0,20150519.0,20150225.0,20150331,20150130,20150130
20150520.0,20150520.0,20150226.0,20150401,20150202,20150202
20150521.0,20150521.0,20150227.0,20150402,20150203,20150203
20150522.0,20150522.0,20150228.0,20150408,20150204,20150204
20150525.0,20150525.0,20150302.0,20150409,20150205,20150205
20150526.0,20150526.0,20150303.0,20150410,20150206,20150206
20150527.0,20150527.0,20150304.0,20150413,20150209,20150209
20150528.0,20150528.0,20150305.0,20150414,20150210,20150210
20150529.0,20150529.0,20150306.0,20150415,20150211,20150211
20150601.0,20150601.0,20150309.0,20150416,20150212,20150212
20150602.0,20150602.0,20150310.0,20150417,20150213,20150213
20150603.0,20150603.0,20150311.0,20150420,20150217,20150217
20150604.0,20150604.0,20150312.0,20150421,20150218,20150218
20150605.0,20150605.0,20150313.0,20150422,20150219,20150219
20150608.0,20150608.0,20150316.0,20150423,20150220,20150220
20150609.0,20150609.0,20150317.0,20150424,20150223,20150223
20150610.0,20150610.0,20150318.0,20150427,20150224,20150224
20150611.0,20150611.0,20150319.0,20150428,20150225,20150225
20150612.0,20150612.0,20150320.0,20150429,20150226,20150226
20150615.0,20150615.0,20150323.0,20150430,20150227,20150227
20150616.0,20150616.0,20150324.0,20150504,20150302,20150302
20150617.0,20150617.0,20150325.0,20150505,20150303,20150303
20150618.0,20150618.0,20150326.0,20150506,20150304,20150304
20150619.0,20150619.0,20150327.0,20150507,20150305,20150305
20150623.0,20150623.0,20150330.0,20150508,20150306,20150306
20150624.0,20150624.0,20150331.0,20150511,20150309,20150309
20150625.0,20150625.0,20150401.0,20150512,20150310,20150310
20150626.0,20150626.0,20150402.0,20150513,20150311,20150311
20150629.0,20150629.0,20150403.0,20150514,20150312,20150312
20150630.0,20150630.0,20150407.0,20150515,20150313,20150313
20150701.0,20150701.0,20150408.0,20150518,20150316,20150316
20150702.0,20150702.0,20150409.0,20150519,20150317,20150317
20150703.0,20150703.0,20150410.0,20150520,20150318,20150318
20150706.0,20150706.0,20150413.0,20150521,20150319,20150319
20150707.0,20150707.0,20150414.0,20150522,20150320,20150320
20150708.0,20150708.0,20150415.0,20150526,20150323,20150323
20150709.0,20150709.0,20150416.0,20150527,20150324,20150324
20150710.0,20150710.0,20150417.0,20150528,20150325,20150325
20150713.0,20150713.0,20150420.0,20150529,20150326,20150326
20150714.0,20150714.0,20150421.0,20150601,20150327,20150327
20150715.0,20150715.0,20150422.0,20150602,20150330,20150330
20150716.0,20150716.0,20150423.0,20150603,20150331,20150331
20150717.0,20150717.0,20150424.0,20150604,20150401,20150401
20150720.0,20150720.0,20150427.0,20150605,20150402,20150402
20150721.0,20150721.0,20150428.0,20150608,20150406,20150406
20150722.0,20150722.0,20150429.0,20150609,20150407,20150407
20150723.0,20150723.0,20150430.0,20150610,20150408,20150408
20150724.0,20150724.0,20150504.0,20150611,20150409,20150409
20150727.0,20150727.0,20150505.0,20150612,20150410,20150410
20150728.0,20150728.0,20150506.0,20150615,20150413,20150413
20150729.0,20150729.0,20150507.0,20150616,20150414,20150414
20150730.0,20150730.0,20150508.0,20150617,20150415,20150415
20150731.0,20150731.0,20150511.0,20150618,20150416,20150416
20150803.0,20150803.0,20150512.0,20150619,20150417,20150417
20150804.0,20150804.0,20150513.0,20150622,20150420,20150420
20150805.0,20150805.0,20150514.0,20150623,20150421,20150421
20150806.0,20150806.0,20150515.0,20150624,20150422,20150422
20150807.0,20150807.0,20150518.0,20150625,20150423,20150423
20150810.0,20150810.0,20150519.0,20150626,20150424,20150424
20150811.0,20150811.0,20150520.0,20150629,20150427,20150427
20150812.0,20150812.0,20150521.0,20150630,20150428,20150428
20150813.0,20150813.0,20150522.0,20150702,20150429,20150429
20150814.0,20150814.0,20150525.0,20150703,20150430,20150430
20150817.0,20150817.0,20150526.0,20150706,20150501,20150501
20150818.0,20150818.0,20150527.0,20150707,20150504,20150504
20150819.0,20150819.0,20150528.0,20150708,20150505,20150505
20150820.0,20150820.0,20150529.0,20150709,20150506,20150506
20150821.0,20150821.0,20150601.0,20150710,20150507,20150507
20150824.0,20150824.0,20150602.0,20150713,20150508,20150508
20150825.0,20150825.0,20150603.0,20150714,20150511,20150511
20150826.0,20150826.0,20150604.0,20150715,20150512,20150512
20150827.0,20150827.0,20150605.0,20150716,20150513,20150513
20150828.0,20150828.0,20150608.0,20150717,20150514,20150514
20150831.0,20150831.0,20150609.0,20150720,20150515,20150515
20150901.0,20150901.0,20150610.0,20150721,20150518,20150518
20150902.0,20150902.0,20150611.0,20150722,20150519,20150519
20150907.0,20150907.0,20150612.0,20150723,20150520,20150520
20150908.0,20150908.0,20150615.0,20150724,20150521,20150521
20150909.0,20150909.0,20150616.0,20150727,20150522,20150522
20150910.0,20150910.0,20150617.0,20150728,20150526,20150526
20150911.0,20150911.0,20150618.0,20150729,20150527,20150527
20150914.0,20150914.0,20150619.0,20150730,20150528,20150528
20150915.0,20150915.0,20150623.0,20150731,20150529,20150529
20150916.0,20150916.0,20150624.0,20150803,20150601,20150601
20150917.0,20150917.0,20150625.0,20150804,20150602,20150602
20150918.0,20150918.0,20150626.0,20150805,20150603,20150603
20150921.0,20150921.0,20150629.0,20150806,20150604,20150604
20150922.0,20150922.0,20150630.0,20150807,20150605,20150605
20150923.0,20150923.0,20150701.0,20150810,20150608,20150608
20150924.0,20150924.0,20150702.0,20150811,20150609,20150609
20150925.0,20150925.0,20150703.0,20150812,20150610,20150610
20150928.0,20150928.0,20150706.0,20150813,20150611,20150611
20150929.0,20150929.0,20150707.0,20150814,20150612,20150612
20150930.0,20150930.0,20150708.0,20150817,20150615,20150615
20151008.0,20151008.0,20150709.0,20150818,20150616,20150616
20151009.0,20151009.0,20150710.0,20150819,20150617,20150617
20151012.0,20151012.0,20150713.0,20150820,20150618,20150618
20151013.0,20151013.0,20150714.0,20150821,20150619,20150619
20151014.0,20151014.0,20150715.0,20150824,20150622,20150622
20151015.0,20151015.0,20150716.0,20150825,20150623,20150623
20151016.0,20151016.0,20150717.0,20150826,20150624,20150624
20151019.0,20151019.0,20150720.0,20150827,20150625,20150625
20151020.0,20151020.0,20150721.0,20150828,20150626,20150626
20151021.0,20151021.0,20150722.0,20150831,20150629,20150629
20151022.0,20151022.0,20150723.0,20150901,20150630,20150630
20151023.0,20151023.0,20150724.0,20150902,20150701,20150701
20151026.0,20151026.0,20150727.0,20150904,20150702,20150702
20151027.0,20151027.0,20150728.0,20150907,20150706,20150706
20151028.0,20151028.0,20150729.0,20150908,20150707,20150707
20151029.0,20151029.0,20150730.0,20150909,20150708,20150708
20151030.0,20151030.0,20150731.0,20150910,20150709,20150709
20151102.0,20151102.0,20150803.0,20150911,20150710,20150710
20151103.0,20151103.0,20150804.0,20150914,20150713,20150713
20151104.0,20151104.0,20150805.0,20150915,20150714,20150714
20151105.0,20151105.0,20150806.0,20150916,20150715,20150715
20151106.0,20151106.0,20150807.0,20150917,20150716,20150716
20151109.0,20151109.0,20150810.0,20150918,20150717,20150717
20151110.0,20151110.0,20150811.0,20150921,20150720,20150720
20151111.0,20151111.0,20150812.0,20150922,20150721,20150721
20151112.0,20151112.0,20150813.0,20150923,20150722,20150722
20151113.0,20151113.0,20150814.0,20150924,20150723,20150723
20151116.0,20151116.0,20150817.0,20150925,20150724,20150724
20151117.0,20151117.0,20150818.0,20150929,20150727,20150727
20151118.0,20151118.0,20150819.0,20150930,20150728,20150728
20151119.0,20151119.0,20150820.0,20151002,20150729,20150729
20151120.0,20151120.0,20150821.0,20151005,20150730,20150730
20151123.0,20151123.0,20150824.0,20151006,20150731,20150731
20151124.0,20151124.0,20150825.0,20151007,20150803,20150803
20151125.0,20151125.0,20150826.0,20151008,20150804,20150804
20151126.0,20151126.0,20150827.0,20151009,20150805,20150805
20151127.0,20151127.0,20150828.0,20151012,20150806,20150806
20151130.0,20151130.0,20150831.0,20151013,20150807,20150807
20151201.0,20151201.0,20150901.0,20151014,20150810,20150810
20151202.0,20151202.0,20150902.0,20151015,20150811,20150811
20151203.0,20151203.0,20150906.0,20151016,20150812,20150812
20151204.0,20151204.0,20150907.0,20151019,20150813,20150813
20151207.0,20151207.0,20150908.0,20151020,20150814,20150814
20151208.0,20151208.0,20150909.0,20151022,20150817,20150817
20151209.0,20151209.0,20150910.0,20151023,20150818,20150818
20151210.0,20151210.0,20150911.0,20151026,20150819,20150819
20151211.0,20151211.0,20150914.0,20151027,20150820,20150820
20151214.0,20151214.0,20150915.0,20151028,20150821,20150821
20151215.0,20151215.0,20150916.0,20151029,20150824,20150824
20151216.0,20151216.0,20150917.0,20151030,20150825,20150825
20151217.0,20151217.0,20150918.0,20151102,20150826,20150826
20151218.0,20151218.0,20150921.0,20151103,20150827,20150827
20151221.0,20151221.0,20150922.0,20151104,20150828,20150828
20151222.0,20151222.0,20150923.0,20151105,20150831,20150831
20151223.0,20151223.0,20150924.0,20151106,20150901,20150901
20151224.0,20151224.0,20150925.0,20151109,20150902,20150902
20151225.0,20151225.0,20150928.0,20151110,20150903,20150903
20151228.0,20151228.0,20150929.0,20151111,20150904,20150904
20151229.0,20151229.0,20150930.0,20151112,20150908,20150908
20151230.0,20151230.0,20151008.0,20151113,20150909,20150909
20151231.0,20151231.0,20151009.0,20151116,20150910,20150910
20160104.0,20160104.0,20151010.0,20151117,20150911,20150911
20160105.0,20160105.0,20151012.0,20151118,20150914,20150914
20160106.0,20160106.0,20151013.0,20151119,20150915,20150915
20160107.0,20160107.0,20151014.0,20151120,20150916,20150916
20160108.0,20160108.0,20151015.0,20151123,20150917,20150917
20160111.0,20160111.0,20151016.0,20151124,20150918,20150918
20160112.0,20160112.0,20151019.0,20151125,20150921,20150921
20160113.0,20160113.0,20151020.0,20151126,20150922,20150922
20160114.0,20160114.0,20151021.0,20151127,20150923,20150923
20160115.0,20160115.0,20151022.0,20151130,20150924,20150924
20160118.0,20160118.0,20151023.0,20151201,20150925,20150925
20160119.0,20160119.0,20151026.0,20151202,20150928,20150928
20160120.0,20160120.0,20151027.0,20151203,20150929,20150929
20160121.0,20160121.0,20151028.0,20151204,20150930,20150930
20160122.0,20160122.0,20151029.0,20151207,20151001,20151001
20160125.0,20160125.0,20151030.0,20151208,20151002,20151002
20160126.0,20160126.0,20151102.0,20151209,20151005,20151005
20160127.0,20160127.0,20151103.0,20151210,20151006,20151006
20160128.0,20160128.0,20151104.0,20151211,20151007,20151007
20160129.0,20160129.0,20151105.0,20151214,20151008,20151008
20160201.0,20160201.0,20151106.0,20151215,20151009,20151009
20160202.0,20160202.0,20151109.0,20151216,20151012,20151012
20160203.0,20160203.0,20151110.0,20151217,20151013,20151013
20160204.0,20160204.0,20151111.0,20151218,20151014,20151014
20160205.0,20160205.0,20151112.0,20151221,20151015,20151015
20160215.0,20160215.0,20151113.0,20151222,20151016,20151016
20160216.0,20160216.0,20151116.0,20151223,20151019,20151019
20160217.0,20160217.0,20151117.0,20151224,20151020,20151020
20160218.0,20160218.0,20151118.0,20151228,20151021,20151021
20160219.0,20160219.0,20151119.0,20151229,20151022,20151022
20160222.0,20160222.0,20151120.0,20151230,20151023,20151023
20160223.0,20160223.0,20151123.0,20151231,20151026,20151026
20160224.0,20160224.0,20151124.0,20160104,20151027,20151027
20160225.0,20160225.0,20151125.0,20160105,20151028,20151028
20160226.0,20160226.0,20151126.0,20160106,20151029,20151029
20160229.0,20160229.0,20151127.0,20160107,20151030,20151030
20160301.0,20160301.0,20151130.0,20160108,20151102,20151102
20160302.0,20160302.0,20151201.0,20160111,20151103,20151103
20160303.0,20160303.0,20151202.0,20160112,20151104,20151104
20160304.0,20160304.0,20151203.0,20160113,20151105,20151105
20160307.0,20160307.0,20151204.0,20160114,20151106,20151106
20160308.0,20160308.0,20151207.0,20160115,20151109,20151109
20160309.0,20160309.0,20151208.0,20160118,20151110,20151110
20160310.0,20160310.0,20151209.0,20160119,20151111,20151111
20160311.0,20160311.0,20151210.0,20160120,20151112,20151112
20160314.0,20160314.0,20151211.0,20160121,20151113,20151113
20160315.0,20160315.0,20151214.0,20160122,20151116,20151116
20160316.0,20160316.0,20151215.0,20160125,20151117,20151117
20160317.0,20160317.0,20151216.0,20160126,20151118,20151118
20160318.0,20160318.0,20151217.0,20160127,20151119,20151119
20160321.0,20160321.0,20151218.0,20160128,20151120,20151120
20160322.0,20160322.0,20151221.0,20160129,20151123,20151123
20160323.0,20160323.0,20151222.0,20160201,20151124,20151124
20160324.0,20160324.0,20151223.0,20160202,20151125,20151125
20160325.0,20160325.0,20151224.0,20160203,20151127,20151127
20160328.0,20160328.0,20151225.0,20160204,20151130,20151130
20160329.0,20160329.0,20151228.0,20160205,20151201,20151201
20160330.0,20160330.0,20151229.0,20160211,20151202,20151202
20160331.0,20160331.0,20151230.0,20160212,20151203,20151203
20160401.0,20160401.0,20151231.0,20160215,20151204,20151204
20160405.0,20160405.0,20160104.0,20160216,20151207,20151207
20160406.0,20160406.0,20160105.0,20160217,20151208,20151208
20160407.0,20160407.0,20160106.0,20160218,20151209,20151209
20160408.0,20160408.0,20160107.0,20160219,20151210,20151210
20160411.0,20160411.0,20160108.0,20160222,20151211,20151211
20160412.0,20160412.0,20160111.0,20160223,20151214,20151214
20160413.0,20160413.0,20160112.0,20160224,20151215,20151215
20160414.0,20160414.0,20160113.0,20160225,20151216,20151216
20160415.0,20160415.0,20160114.0,20160226,20151217,20151217
20160418.0,20160418.0,20160115.0,20160229,20151218,20151218
20160419.0,20160419.0,20160118.0,20160301,20151221,20151221
20160420.0,20160420.0,20160119.0,20160302,20151222,20151222
20160421.0,20160421.0,20160120.0,20160303,20151223,20151223
20160422.0,20160422.0,20160121.0,20160304,20151224,20151224
20160425.0,20160425.0,20160122.0,20160307,20151228,20151228
20160426.0,20160426.0,20160125.0,20160308,20151229,20151229
20160427.0,20160427.0,20160126.0,20160309,20151230,20151230
20160428.0,20160428.0,20160127.0,20160310,20151231,20151231
20160429.0,20160429.0,20160128.0,20160311,20160104,20160104
20160503.0,20160503.0,20160129.0,20160314,20160105,20160105
20160504.0,20160504.0,20160201.0,20160315,20160106,20160106
20160505.0,20160505.0,20160202.0,20160316,20160107,20160107
20160506.0,20160506.0,20160203.0,20160317,20160108,20160108
20160509.0,20160509.0,20160204.0,20160318,20160111,20160111
20160510.0,20160510.0,20160205.0,20160321,20160112,20160112
20160511.0,20160511.0,20160206.0,20160322,20160113,20160113
20160512.0,20160512.0,20160214.0,20160323,20160114,20160114
20160513.0,20160513.0,20160215.0,20160324,20160115,20160115
20160516.0,20160516.0,20160216.0,20160329,20160119,20160119
20160517.0,20160517.0,20160217.0,20160330,20160120,20160120
20160518.0,20160518.0,20160218.0,20160331,20160121,20160121
20160519.0,20160519.0,20160219.0,20160401,20160122,20160122
20160520.0,20160520.0,20160222.0,20160405,20160125,20160125
20160523.0,20160523.0,20160223.0,20160406,20160126,20160126
20160524.0,20160524.0,20160224.0,20160407,20160127,20160127
20160525.0,20160525.0,20160225.0,20160408,20160128,20160128
20160526.0,20160526.0,20160226.0,20160411,20160129,20160129
20160527.0,20160527.0,20160229.0,20160412,20160201,20160201
20160530.0,20160530.0,20160301.0,20160413,20160202,20160202
20160531.0,20160531.0,20160302.0,20160414,20160203,20160203
20160601.0,20160601.0,20160303.0,20160415,20160204,20160204
20160602.0,20160602.0,20160304.0,20160418,20160205,20160205
20160603.0,20160603.0,20160307.0,20160419,20160208,20160208
